date,sales,week,month,quarter,year,day_of_year,sin_month,cos_month,sin_week,cos_week,sin_qtr,cos_qtr,is_holiday_season,is_q4,is_q1,is_summer,is_sep_oct,year_trend,year_trend_sq,fourier_sin_1,fourier_cos_1,fourier_sin_2,fourier_cos_2,fourier_sin_3,fourier_cos_3,lag_1,lag_2,lag_3,lag_4,lag_6,lag_8,lag_12,lag_16,lag_26,lag_52,rolling_4,rolling_std_4,rolling_8,rolling_std_8,rolling_12,rolling_std_12,rolling_26,rolling_std_26,rolling_52,rolling_std_52,ewm_4,ewm_8,ewm_12,momentum_4,momentum_8,yoy_ratio
2016-07-17,103802.89,28,7,3,2016,199,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0.6666666666666666,0.4444444444444444,-0.2779791393987801,-0.9605871111248129,0.5340463569360717,0.8454551961182272,-0.7480169550331223,-0.6636796177245282,46895.85,193885.05,74918.31999999999,139034.26,73863.42,29572.510000000002,163942.56,121254.49,36894.03,37584.159999999996,113683.37,65924.90431763342,88736.14624999999,53135.27606413836,96215.67416666668,48177.48386553057,90144.49384615384,57177.04458667895,105502.03865384615,60345.40643181966,97391.45804823443,98278.6063431984,98541.06051579234,-19407.939999999995,-26242.47000000001,0.4106417648779933
2016-07-24,73333.62,29,7,3,2016,206,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0.6666666666666666,0.4444444444444444,-0.3913578365610259,-0.9202385798054075,0.7202851594252706,0.6936780875245466,-0.9343105477678197,-0.3564600964060307,103802.89,46895.85,193885.05,74918.31999999999,66303.79,85415.97,110362.9,217266.06,19872.22,84483.35,104875.5275,63725.7743017858,98014.94374999999,47511.510162460574,91204.03499999999,43380.98234514316,92717.91153846153,56181.532956389,106775.47576923078,59577.87709973874,99956.03082894067,99506.22493359876,99350.57274431353,-35231.37000000001,74230.38,2.2478445706914236
2016-07-31,112761.5,30,7,3,2016,213,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0.6666666666666666,0.4444444444444444,-0.4990686026885319,-0.8665624788845385,0.8649482509584342,0.5018610596210326,-0.9999947982262414,-0.003225448877108172,73333.62,103802.89,46895.85,193885.05,139034.26,73863.42,97255.14,66340.63,8891.17,110499.49,104479.3525,63978.5192078936,96504.65,48156.872955895735,88118.26166666667,43210.93251916412,94774.11923076924,54357.49971220363,106561.05788461538,59679.65521403132,89307.0664973644,93690.09050391012,95347.96462904422,-1584.699999999997,-12082.350000000006,1.3079439913308206
2016-08-07,138167.08,31,8,3,2016,220,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0.6666666666666666,0.4444444444444444,-0.5995514915196489,-0.8003361849976323,0.9596855068649522,0.2810760180331286,-0.936590583203982,0.3504255690637097,112761.5,73333.62,103802.89,46895.85,74918.31999999999,66303.79,73138.32,102267.58,15023.650000000001,82946.44,84198.465,30053.898198093153,101366.91,47503.56105114763,89410.45833333333,43737.64860880935,98769.13192307693,51536.83963368871,106604.55807692307,59683.40647094487,98688.83989841865,97928.18150304123,98026.97007115989,-81123.54999999999,38898.08,0.7506499803754682
2016-08-14,105220.75,32,8,3,2016,227,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0.6666666666666666,0.4444444444444444,-0.6913512362094071,-0.722518835873311,0.9990285807311906,0.044066936383449135,-0.7522826980987246,0.6588404527207655,138167.08,112761.5,73333.62,103802.89,193885.05,139034.26,29572.510000000002,163942.56,38653.55,48514.04,107016.27249999999,26759.592382644354,110349.82125,46714.03392599373,94829.52166666667,45530.04169634866,103505.4176923077,49135.24033960716,107666.49346153844,59745.441190332785,114480.13593905121,106870.15894680987,104202.37159951277,91271.22999999998,71863.29,0.5848839323303014
2016-08-21,84148.94,33,8,3,2016,234,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0.6666666666666666,0.4444444444444444,-0.7731383255706026,-0.6342374393978054,0.9807065438204117,-0.1954857409322303,-0.4708632887360563,0.8822061909330864,105220.75,138167.08,112761.5,73333.62,46895.85,74918.31999999999,85415.97,110362.9,78407.87,58702.63,107370.73749999999,26712.187266412267,106123.13249999999,45254.83071711369,101133.54166666667,40648.65389951815,106065.69461538462,47321.68350197418,108757.0071153846,59159.229197845445,110776.38156343074,106503.62362529656,104359.04519960574,1417.8600000000006,-33813.51000000001,1.2100132250375106
2016-08-28,40232.93,34,8,3,2016,241,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0.6666666666666666,0.4444444444444444,-0.8437282590292712,-0.5367705514607103,0.9057769657642539,-0.42375475016912983,-0.1286605437981047,0.9916886933254689,84148.94,105220.75,138167.08,112761.5,103802.89,193885.05,73863.42,97255.14,100031.42,122568.91,110074.5675,22301.768019705185,107276.96,44456.193835394486,101027.95583333333,40694.81154837025,106286.50499999999,47200.705257047244,109246.35923076923,58841.46171531894,100125.40493805845,101535.91615300842,101249.79824551777,10815.320000000007,9230.62000000001,2.0879628391436285
2016-09-04,169076.69,35,9,3,2016,248,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,-1.0,-1.8369701987210297e-16,0,0,0,0,1,0.6666666666666666,0.4444444444444444,-0.9020987014301837,-0.43152975897147144,0.7785648703932891,-0.6275641342440474,0.2301508797012426,0.9731549581504192,40232.93,84148.94,105220.75,138167.08,73333.62,46895.85,66303.79,73138.32,98725.54,81685.07,91942.425,41018.86934194573,88070.44499999999,33545.89851434297,98225.415,43776.931341119765,103986.56307692306,48942.44785333152,107662.97499999999,59579.11069958067,76168.41496283507,87913.03034122876,91862.58774543469,-72528.57,-153652.12,0.6664420039306814
2016-09-11,189761.2,36,9,3,2016,255,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,0,0,0,0,1,0.6666666666666666,0.4444444444444444,-0.9474042892438845,-0.32003923622313857,0.6064130902482765,-0.7951497745554202,0.5592523247663413,0.8289974892865736,169076.69,40232.93,84148.94,105220.75,112761.5,103802.89,139034.26,29572.510000000002,74226.42,71132.95,99669.8275,53608.979459004906,103343.05,39420.69053834542,106789.82333333332,46905.4569798561,106692.37653846154,50557.99411260044,109343.58307692308,60062.567671322526,113331.72497770106,105949.39915428903,103741.68040081055,30909.610000000015,122180.84,0.8708194777821592
2016-09-18,197020.95,37,9,3,2016,262,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210297e-16,0,0,0,0,1,0.6666666666666666,0.4444444444444444,-0.9789888737409319,-0.20391367068311472,0.3992584296048835,-0.9168384298170765,0.8161603698771169,0.5778254499778006,189761.2,169076.69,40232.93,84148.94,138167.08,73333.62,74918.31999999999,85415.97,211314.12,163613.88,120804.94,70523.37383848983,114087.83875,49888.75798353752,111017.06833333334,52076.38732574517,111136.02192307691,52625.37970320441,111624.89557692308,60830.75626893051,143903.51498662066,124574.24378666928,116975.45264761959,84540.45000000001,85958.31000000001,2.3001138009881172
2016-09-25,180487.18,38,9,3,2016,269,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,-1.0,-1.8369701987210297e-16,0,0,0,0,1,0.6666666666666666,0.4444444444444444,-0.9963950238187231,-0.08483487790576538,0.16905810038314714,-0.9856060869814277,0.9677109772087533,0.2520624220102626,197020.95,189761.2,169076.69,40232.93,105220.75,112761.5,193885.05,73863.42,121254.49,189743.66,149022.9425,73486.58371124684,129548.755,54414.93014309551,121192.28749999999,56151.23919569656,110586.28461538462,51601.73515312655,112267.33923076923,61562.59301102918,165150.4889919724,140673.51183407614,129290.14454859991,112872.01000000001,123687.33000000002,1.1597039322091673
2016-10-02,102449.34,39,10,4,2016,276,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,1,0,0,1,0.6666666666666666,0.4444444444444444,-0.9993706508539969,0.03547255575312556,-0.07090046226091157,-0.9974833955766828,0.9943406096530519,-0.10623912647794644,180487.18,197020.95,189761.2,169076.69,84148.94,138167.08,46895.85,66303.79,217266.06,120199.29,184086.505,12079.620821738275,138014.465,56652.39574048863,120075.79833333332,54688.59468542144,112864.465,53368.851809755855,112089.33,61347.18211501292,171285.16539518346,149520.9936487259,137166.61154145532,140254.25,67725.68,0.633482510034851
2016-10-09,219554.21,40,10,4,2016,283,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,-2.4492935982947064e-16,1.0,0,1,0,0,1,0.6666666666666666,0.4444444444444444,-0.9878726596350429,0.15526624985999563,-0.30676656640150596,-0.9517847833088268,0.8926116709398654,-0.45082635781633423,102449.34,180487.18,197020.95,189761.2,40232.93,105220.75,103802.89,139034.26,66340.63,59648.75,167429.6675,43845.49744458102,133549.7475,58029.35563518999,124705.25583333334,50088.531575878085,108448.43730769231,48952.06086058223,111747.98480769231,61350.55387863545,143750.8352371101,139060.62617123127,131825.4928425792,-66627.35,-35717.73999999999,0.49624877151936175
2016-10-16,109337.13,41,10,4,2016,290,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,-2.4492935982947064e-16,1.0,0,1,0,0,1,0.6666666666666666,0.4444444444444444,-0.9620675724981452,0.27281126433401914,-0.5249257416559593,-0.8511480281049478,0.675656261972874,-0.7372168036994565,219554.21,102449.34,180487.18,197020.95,169076.69,84148.94,73333.62,74918.31999999999,102267.58,75150.67,174877.91999999998,50871.23504270041,147841.43,63843.62678692809,134351.1991666667,56440.117490138095,114341.26730769231,52754.59042438498,114823.0898076923,62681.03809422862,174072.18514226607,156948.089244291,145322.21855951322,29793.00999999998,114333.45999999999,1.2598867537039542
2016-10-23,66763.97,42,10,4,2016,297,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,-2.4492935982947064e-16,1.0,0,1,0,0,1,0.6666666666666666,0.4444444444444444,-0.9223291176290545,0.3864052261209853,-0.7127855825108473,-0.7013820024527804,0.37148096925728924,-0.9284405686308979,109337.13,219554.21,102449.34,180487.18,189761.2,40232.93,112761.5,193885.05,163942.56,121668.94,152956.965,56706.30760948349,150989.95375000002,60802.494063995335,137351.49166666667,53796.66525081795,114613.17307692308,52708.069774817115,115480.52173076922,62435.576044517955,148178.16308535967,146367.87607889302,139786.05108867737,-87683.82,25188.190000000002,1.619000070125767
2016-10-30,97327.59,43,10,4,2016,304,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,-2.4492935982947064e-16,1.0,0,1,0,0,1,0.6666666666666666,0.4444444444444444,-0.8692328164574792,0.49440298420761813,-0.8595025968555411,-0.5111313784132033,0.019351518818325447,-0.9998127418269003,66763.97,109337.13,219554.21,102449.34,197020.95,169076.69,138167.08,46895.85,110362.9,73391.26,124526.1625,66042.646560264,154306.33375,54271.16309932838,133518.36416666667,57236.756499881914,110875.535,52515.313921681554,114424.65692307691,62792.108381207276,115612.4858512158,128678.11917247235,128551.8847670994,-113723.20999999999,26531.04,0.6032045647804558
2016-11-06,172374.91,44,11,4,2016,311,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,-2.4492935982947064e-16,1.0,1,1,0,0,0,0.6666666666666666,0.4444444444444444,-0.8035476485339116,0.5952404359043674,-0.9566081051665098,-0.29137764692875745,-0.3352760024840176,-0.9421199510456919,97327.59,66763.97,109337.13,219554.21,180487.18,189761.2,105220.75,103802.89,97255.14,130997.55,123245.725,66660.11218019233,145337.69625,57324.186064625115,130115.07333333332,58142.209792278896,110374.17692307693,52582.58402492031,114884.97096153845,62572.75677763689,108298.52751072947,121711.33491192295,123748.14711053464,-5121.75,-71749.1,1.7849203024992106
2016-11-13,295613.17,45,11,4,2016,318,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,-2.4492935982947064e-16,1.0,1,1,0,0,0,0.6666666666666666,0.4444444444444444,-0.7262249146041543,0.6874571793269664,-0.9984970627014779,-0.054805253183622435,-0.6466230339778838,-0.762809708858793,172374.91,97327.59,66763.97,109337.13,102449.34,197020.95,84148.94,73333.62,73138.32,229314.66999999998,111450.9,44394.416376664485,143164.41,55706.134584908716,135711.25333333333,58756.85016047304,113263.39884615385,53880.66356473032,115680.68942307691,63042.997712042765,133929.0805064377,132969.90715371785,131229.18755518363,-47179.29999999999,-17386.290000000008,1.7505264029746985
2016-11-20,227428.87,46,11,4,2016,325,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,-2.4492935982947064e-16,1.0,1,1,0,0,0,0.6666666666666666,0.4444444444444444,-0.6383844591746642,0.7697176640069211,-0.9827515893084885,0.1849305645685428,-0.8744980560685742,-0.48502901968055984,295613.17,172374.91,97327.59,66763.97,219554.21,180487.18,40232.93,112761.5,29572.510000000002,251812.55,158019.91,101897.29390370417,155488.4375,76389.28337978874,153333.2725,72085.53374722626,121820.12384615386,63973.71604994515,116955.66057692307,65987.80115075893,198602.71630386266,169112.8544528917,156519.0310085637,186276.03999999998,98592.21999999997,1.0981092051371983
2016-11-27,191158.26,47,11,4,2016,332,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,-2.4492935982947064e-16,1.0,1,1,0,0,0,0.6666666666666666,0.4444444444444444,-0.5412984521036173,0.8408305333122887,-0.9102805323268018,0.41399197150045597,-0.9894848788166603,-0.14463635294482202,227428.87,295613.17,172374.91,97327.59,109337.13,102449.34,169076.69,138167.08,85415.97,156394.9,198186.135,84035.36980480127,161356.14875,80287.25812991962,168932.93416666667,65322.864365284244,129429.98384615385,64328.480297654816,116486.74365384615,65091.24822824859,210133.1777823176,182071.96901891578,167428.23700736716,160664.9,46941.69,0.6210766699276878
2016-12-04,228641.89,48,12,4,2016,339,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,-2.4492935982947064e-16,1.0,1,1,0,0,0,0.6666666666666666,0.4444444444444444,-0.4363729641045924,0.8997658785476209,-0.7852670068439961,0.6191572723971441,-0.9767399525103051,0.2144272957675092,191158.26,227428.87,295613.17,172374.91,66763.97,219554.21,189761.2,105220.75,73863.42,148704.09,221643.8025,54349.873977239695,172444.76374999998,77049.89235465262,170773.065,65637.54064598824,133496.995,64775.58985431378,117155.2698076923,65684.978225188,202543.21066939057,184091.14479249006,171079.0097754988,93830.67000000001,88708.92000000001,0.9508244194663577
2016-12-11,262182.44,49,12,4,2016,346,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,-2.4492935982947064e-16,1.0,1,1,0,0,0,0.6666666666666666,0.4444444444444444,-0.3251276029999093,0.9456701548465688,-0.6149269413476359,0.7885840835350667,-0.8379085086871808,0.5458107099257257,228641.89,191158.26,227428.87,295613.17,97327.59,109337.13,197020.95,84148.94,66303.79,162877.46,235710.54750000002,43557.55810773647,173580.72375,77905.89122675869,174013.1225,67590.63284176566,139450.0130769231,66173.08056054483,118692.5351923077,67352.07282428678,212982.68240163437,193991.31039415894,179934.83750241544,56266.98000000001,9087.680000000022,1.0953125768094134
2016-12-18,316516.43,50,12,4,2016,353,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,-2.4492935982947064e-16,1.0,1,1,0,0,0,0.6666666666666666,0.4444444444444444,-0.20917350564635637,0.9778785428342386,-0.40909256580197667,0.9124928890712274,-0.5909121786151558,0.8067358905889153,262182.44,228641.89,191158.26,227428.87,172374.91,66763.97,180487.18,40232.93,139034.26,139977.81,227352.865,29010.435409793135,192686.3875,78638.51192164494,179443.24666666667,72075.75785116351,146983.8073076923,68617.51496418899,120602.24634615384,69985.82332265588,232662.58544098062,209144.8947510125,192588.3148098211,-33430.72999999998,152845.31,0.8594056537964133
2016-12-25,237376.11,51,12,4,2016,360,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,-2.4492935982947064e-16,1.0,1,1,0,0,0,0.6666666666666666,0.4444444444444444,-0.09019000427034513,0.9959245770286599,-0.179644883710313,0.9837315262594303,-0.26763550537876996,0.9635202313707016,316516.43,262182.44,228641.89,191158.26,295613.17,97327.59,102449.34,169076.69,74918.31999999999,247048.44,249624.755,53200.26095818875,223905.44499999998,70678.84780344304,190779.0175,82235.82218546528,153810.04461538463,76203.84857492396,123997.21980769232,75043.30772289677,266204.1232645884,233005.2359174542,211654.1786853416,89087.56,249752.46,1.7649114527509628
2017-01-01,187381.51,52,1,1,2017,1,0.49999999999999994,0.8660254037844387,6.432490598706546e-16,1.0,1.0,6.123233995736766e-17,0,0,1,0,0,1.0,1.0,0.017201575418260506,0.9998520419557735,0.03439806061360801,0.9994082116062598,0.051584366869408364,0.9986686402879997,237376.11,316516.43,262182.44,228641.89,227428.87,172374.91,219554.21,189761.2,193885.05,123794.29,261179.2175,39532.5989960755,241411.51,48809.108682445214,202022.915,78185.14697703581,160058.42115384617,76136.70575177216,123811.21346153846,74743.71513605463,254672.9179587531,233976.5412691311,215611.3988876158,46217.84999999998,140048.52,0.501093186421252
2017-01-08,5799.7699999999995,1,1,1,2017,8,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,1.0,6.123233995736766e-17,0,0,1,0,0,1.0,1.0,0.13718540405660057,0.9905453876091833,0.2717767384711357,0.9623603298276545,0.4012289854475009,0.9159777842484877,187381.51,237376.11,316516.43,262182.44,191158.26,295613.17,109337.13,197020.95,46895.85,49893.92,250864.1225,53697.60504321314,243287.335,45983.44832284491,199341.8566666667,78080.8769724082,159808.28499999997,76031.73881026679,125034.04461538463,75261.7910052619,227756.3547752519,223622.08987599087,211268.33905873416,-41260.380000000005,15006.600000000006,0.4030389446879949
2017-01-15,12714.79,2,1,1,2017,15,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,1.0,6.123233995736766e-17,0,0,1,0,0,1.0,1.0,0.2551824131233728,0.9668929289391521,0.49346814167723735,0.8697638720650646,0.6990793005655562,0.7150441465537444,5799.7699999999995,187381.51,237376.11,316516.43,228641.89,227428.87,66763.97,180487.18,103802.89,36894.03,186768.45500000002,131840.44972144923,207060.66,90998.20822910691,190713.74333333332,93189.54937955795,158227.66653846155,78847.9752828053,124186.0801923077,76365.29600065897,138973.72086515115,175217.12990354846,179657.78997266619,-256382.67,-289813.39999999997,0.7394494158807178
2017-01-22,54740.06,3,1,1,2017,22,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,1.0,6.123233995736766e-17,0,0,1,0,0,1.0,1.0,0.3694836834473831,0.9292372181882051,0.6866759803451553,0.726963615332308,0.9066860720977985,0.4218060770826634,12714.79,5799.7699999999995,187381.51,237376.11,262182.44,191158.26,97327.59,102449.34,73333.62,19872.22,110818.045,119068.60027580895,180221.40000000002,113110.18868786271,186209.64500000002,100726.3852342921,154724.27807692307,83262.93391267436,123721.09480769231,76978.3880561433,88470.14851909068,139105.49881387103,153974.2515152581,-303801.64,-214714.08,0.5386296915788128
2017-01-29,28202.43,4,1,1,2017,29,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,1.0,6.123233995736766e-17,0,0,1,0,0,1.0,1.0,0.4784338202547012,0.8781236129591848,0.8402480696078469,0.5422021592729844,0.9972495210773451,0.07411742515094437,54740.06,12714.79,5799.7699999999995,187381.51,316516.43,228641.89,172374.91,219554.21,112761.5,8891.17,65159.0325,84302.64845609631,163169.125,121218.2887045152,182660.68416666667,104810.19299369346,154009.14115384614,84065.92931613403,124391.63019230768,76204.02154197285,74978.11311145441,120357.6235218997,138707.45282056538,-182636.05,-136418.2,0.4474170475165609
2017-02-05,18733.71,5,2,1,2017,36,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,1.0,6.123233995736766e-17,0,0,1,0,0,1.0,1.0,0.580454927809098,0.8142923779467267,0.945320046913132,0.3261441535642696,0.9590788900341131,-0.28313898122818354,28202.43,54740.06,12714.79,5799.7699999999995,237376.11,262182.44,295613.17,109337.13,138167.08,15023.650000000001,25364.262499999997,21708.45607000384,138114.1925,126358.01929268833,170646.31083333335,113960.26230865114,150756.86923076923,87299.01795003639,124763.00057692308,75675.32974809001,56267.83986687265,99878.69162814421,121706.68007890446,-159179.08000000002,-200439.46000000002,1.6897269988087407
2017-02-12,56992.479999999996,6,2,1,2017,43,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,1.0,6.123233995736766e-17,0,0,1,0,0,1.0,1.0,0.6740694616546161,0.7386679638813748,0.9958270335100595,0.09126072172931188,0.7971015927871943,-0.6038452208771035,18733.71,28202.43,54740.06,12714.79,187381.51,316516.43,227428.87,66763.97,105220.75,38653.55,28597.747499999998,18557.517376359552,107683.10124999999,121428.8753161906,147573.0225,114387.12500175199,146163.27807692307,91049.6451579052,124834.34788461539,75571.5156486314,41254.187920123586,81846.47348855661,105864.68468212197,12933.939999999999,-243448.73,2.5728468115269876
2017-02-19,67465.8,7,2,1,2017,50,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,1.0,6.123233995736766e-17,0,0,1,0,0,1.0,1.0,0.7579216274973472,0.6523456189565257,0.9888537064205885,-0.1488903868564548,0.5322271388474397,-0.8466016020976267,56992.479999999996,18733.71,28202.43,54740.06,5799.7699999999995,237376.11,191158.26,97327.59,84148.94,78407.87,39667.17,19122.485807615667,75242.60749999998,87630.63483560651,133369.99000000002,114151.30419401068,144308.34461538462,92398.40420202978,125187.0196153846,75203.3419080196,47549.50475207415,76323.36382443293,98345.88396178428,44277.689999999995,-259523.95,2.028477850029246
2017-02-26,62366.22,8,2,1,2017,57,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,1.0,6.123233995736766e-17,0,0,1,0,0,1.0,1.0,0.8307970168121247,0.5565755266413303,0.9248025743285089,-0.38044736628785164,0.19864794288017112,-0.9800709131432666,67465.8,56992.479999999996,18733.71,28202.43,12714.79,187381.51,228641.89,172374.91,40232.93,100031.42,42848.604999999996,23109.118637998643,54003.81875,58454.39498724929,123062.28500000002,114043.29937778738,143666.68538461538,92889.51400143128,124976.5951923077,75351.96137255491,55516.022851244496,74355.01630789228,93595.10181381146,12725.740000000005,-169910.31,1.2757829029152141
2017-03-05,176732.59,9,3,1,2017,64,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,1.0,6.123233995736766e-17,0,0,1,0,0,1.0,1.0,0.8916401947968874,0.45274469960737107,0.8073707443023492,-0.5900444739548627,-0.16057454459499376,-0.9870237158387383,62366.22,67465.8,56992.479999999996,18733.71,54740.06,5799.7699999999995,262182.44,295613.17,169076.69,98725.54,51389.552500000005,22186.55605723029,38376.9075,24626.154630044923,109205.97916666667,110081.62601247468,144517.9657692308,92000.8538153248,124252.26442307692,75776.28806395148,58256.101710746705,71690.83935058289,88790.65845783532,34163.79,-125015.29000000001,0.9869453017861688
2017-03-12,92661.78,10,3,1,2017,71,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,0,0,1,0,0,1.0,1.0,0.9395699859530622,0.342356891994542,0.6433365204044917,-0.765583517007675,-0.4990686026885319,-0.8665624788845385,176732.59,62366.22,67465.8,56992.479999999996,28202.43,12714.79,316516.43,227428.87,189761.2,74226.42,90889.27249999999,57388.41720843988,59743.509999999995,51649.78746497965,102085.15833333333,101733.69012480693,144812.42346153845,92094.80426355424,125752.4,76032.74413714223,105646.69702644803,95033.45060600892,102320.18638741136,157998.88,170932.82,0.7518461788104602
2017-03-19,168774.89,11,3,1,2017,78,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,0,0,1,0,0,1.0,1.0,0.9738922359149924,0.22701082094141847,0.44216815196707204,-0.8969321743510065,-0.7731383255706026,-0.6342374393978054,92661.78,176732.59,62366.22,67465.8,18733.71,54740.06,237376.11,191158.26,197020.95,211314.12,99806.5975,52966.548529856336,69736.88375,48912.27666509554,83430.60416666667,76145.37642935908,141077.83038461537,92167.88911285793,126106.92615384616,75830.48871182426,100452.73021586883,94506.4126935625,100834.27771242386,35669.3,79946.98999999999,2.84688551596584
2017-03-26,165349.29,12,3,1,2017,85,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,0,0,1,0,0,1.0,1.0,0.9941098647022418,0.10837701279187609,0.21547731504673012,-0.976508846196619,-0.9474042892438845,-0.32003923622313857,168774.89,92661.78,176732.59,62366.22,56992.479999999996,28202.43,187381.51,228641.89,180487.18,121254.49,125133.87,56454.05520648159,83991.2375,59407.79748326126,77713.83583333333,65346.317238689204,139991.44346153847,91647.10642826131,125288.86403846153,75119.36951007358,127781.59412952131,111010.51876165972,111286.67960282697,101309.09000000001,114034.83000000002,0.5738115843844199
2017-04-02,136419.75,13,4,2,2017,92,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766366e-16,1.2246467991473532e-16,-1.0,0,0,0,0,0,1.0,1.0,0.9999300657962057,-0.011826390691832589,-0.023651127245231586,-0.9997202729664083,-0.9993706508539969,0.03547255575312556,165349.29,168774.89,92661.78,176732.59,67465.8,18733.71,5799.7699999999995,262182.44,102449.34,217266.06,150879.6375,39103.72953383985,101134.595,60781.32799050273,75877.8175,62219.607734716,139409.21692307692,91427.37116177141,126136.84096153846,75321.54258370712,142808.67247771283,123085.80125906868,119604.00427931969,102983.07,137146.86000000002,1.7918186782196535
2017-04-09,131628.24,14,4,2,2017,99,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,1.2246467991473532e-16,-1.0,0,0,0,0,0,1.0,1.0,0.9912685467787256,-0.13185851571739118,-0.2614143985111562,-0.965226663665613,-0.9223291176290545,0.3864052261209853,136419.75,165349.29,168774.89,92661.78,62366.22,56992.479999999996,12714.79,316516.43,219554.21,66340.63,140801.4275,35221.853617208035,115845.35,51525.9638285871,86762.81583333334,60239.42384586808,140715.77115384614,91120.2776918983,124582.10423076923,74230.11155893897,140253.10348662772,126048.90097927566,122191.04208250246,-40312.84,117686.04000000001,0.3053428133229815
2017-04-16,68516.04,15,4,2,2017,106,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,1.2246467991473532e-16,-1.0,0,0,0,0,0,1.0,1.0,0.9682507501166718,-0.2499809690726521,-0.48408852163897587,-0.8750190302029955,-0.7262249146041543,0.6874571793269664,131628.24,136419.75,165349.29,168774.89,176732.59,67465.8,54740.06,237376.11,109337.13,102267.58,150543.04249999998,19225.524465746883,125174.82,45784.59170775695,96672.27,56623.235522474075,137334.00307692308,89697.79567202559,125837.6351923077,73776.44964823469,136803.15809197663,127288.7540949922,123642.91868519496,38966.45999999999,74635.76,1.5415527407562823
2017-04-23,122442.67,16,4,2,2017,113,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,1.2246467991473532e-16,-1.0,0,0,0,0,0,1.0,1.0,0.9312100364121947,-0.3644830148102912,-0.6788204829862355,-0.734304263829602,-0.4363729641045924,0.8997658785476209,68516.04,131628.24,136419.75,165349.29,92661.78,62366.22,28202.43,187381.51,66763.97,163942.56,125478.32999999999,40791.87826839316,125306.09999999999,45596.60130057133,97820.26833333333,55829.893476538535,135763.96115384618,90560.5565415401,125188.56711538462,74135.47500751518,109488.31085518598,114228.15096277172,115161.86042593139,-100258.85000000002,1050.2399999999907,1.6030746009634567
